,NTD ID,Legacy NTD ID,Agency,Status,Reporter Type,UZA,UZA Name,Mode,TOS,1/2002,2/2002,3/2002,4/2002,5/2002,6/2002,7/2002,8/2002,9/2002,10/2002,11/2002,12/2002,1/2003,2/2003,3/2003,4/2003,5/2003,6/2003,7/2003,8/2003,9/2003,10/2003,11/2003,12/2003,1/2004,2/2004,3/2004,4/2004,5/2004,6/2004,7/2004,8/2004,9/2004,10/2004,11/2004,12/2004,1/2005,2/2005,3/2005,4/2005,5/2005,6/2005,7/2005,8/2005,9/2005,10/2005,11/2005,12/2005,1/2006,2/2006,3/2006,4/2006,5/2006,6/2006,7/2006,8/2006,9/2006,10/2006,11/2006,12/2006,1/2007,2/2007,3/2007,4/2007,5/2007,6/2007,7/2007,8/2007,9/2007,10/2007,11/2007,12/2007,1/2008,2/2008,3/2008,4/2008,5/2008,6/2008,7/2008,8/2008,9/2008,10/2008,11/2008,12/2008,1/2009,2/2009,3/2009,4/2009,5/2009,6/2009,7/2009,8/2009,9/2009,10/2009,11/2009,12/2009,1/2010,2/2010,3/2010,4/2010,5/2010,6/2010,7/2010,8/2010,9/2010,10/2010,11/2010,12/2010,1/2011,2/2011,3/2011,4/2011,5/2011,6/2011,7/2011,8/2011,9/2011,10/2011,11/2011,12/2011,1/2012,2/2012,3/2012,4/2012,5/2012,6/2012,7/2012,8/2012,9/2012,10/2012,11/2012,12/2012,1/2013,2/2013,3/2013,4/2013,5/2013,6/2013,7/2013,8/2013,9/2013,10/2013,11/2013,12/2013,1/2014,2/2014,3/2014,4/2014,5/2014,6/2014,7/2014,8/2014,9/2014,10/2014,11/2014,12/2014,1/2015,2/2015,3/2015,4/2015,5/2015,6/2015,7/2015,8/2015,9/2015,10/2015,11/2015,12/2015,1/2016,2/2016,3/2016,4/2016,5/2016,6/2016,7/2016,8/2016,9/2016,10/2016,11/2016,12/2016,1/2017,2/2017,3/2017,4/2017,5/2017,6/2017,7/2017,8/2017,9/2017,10/2017,11/2017,12/2017,1/2018,2/2018,3/2018,4/2018,5/2018,6/2018,7/2018,8/2018,9/2018,10/2018,11/2018,12/2018,1/2019,2/2019,3/2019,4/2019,5/2019,6/2019,7/2019,8/2019,9/2019,10/2019,11/2019,12/2019,1/2020,2/2020,3/2020,4/2020,5/2020,6/2020,7/2020,8/2020,9/2020,10/2020,11/2020,12/2020,1/2021,2/2021,3/2021,4/2021,5/2021,6/2021,7/2021,8/2021,9/2021,10/2021,11/2021,12/2021,1/2022,2/2022,3/2022,4/2022,5/2022,6/2022,7/2022,8/2022,9/2022,10/2022,11/2022,12/2022,1/2023,2/2023,3/2023
909,40092.0,4092,City of Clarksville,Inactive,Small Systems Reporter,208.0,"Clarksville, TN-KY",DR,DO,20658.0,18409.0,22743.0,25119.0,24658.0,23795.0,23241.0,24232.0,22975.0,26491.0,21970.0,20225.0,31814.0,20003.0,24124.0,23102.0,22071.0,20556.0,21173.0,22345.0,23418.0,25307.0,21024.0,21836.0,23072.0,23587.0,26768.0,24669.0,23234.0,23759.0,23176.0,24651.0,22151.0,22966.0,21362.0,19518.0,22023.0,21302.0,23686.0,22970.0,,,,,,,,,24889.0,22823.0,25317.0,22799.0,25552.0,22624.0,22624.0,28468.0,27214.0,28463.0,25830.0,24010.0,25858.0,24019.0,29488.0,27536.0,29219.0,27245.0,25818.0,29557.0,25597.0,30701.0,26995.0,24106.0,27178.0,26516.0,27377.0,29845.0,28147.0,27403.0,29416.0,28719.0,29697.0,30467.0,24099.0,26037.0,27525.0,26648.0,28484.0,28429.0,26843.0,28124.0,26710.0,27182.0,27731.0,28388.0,24271.0,24591.0,22171.0,22467.0,26328.0,25052.0,21799.0,25011.0,26039.0,26716.0,27931.0,28165.0,26537.0,25479.0,24365.0,23642.0,27881.0,25397.0,25086.0,27939.0,24570.0,27304.0,25337.0,24774.0,22579.0,23931.0,24650.0,25636.0,26763.0,27004.0,25063.0,25249.0,23850.0,28778.0,25774.0,28668.0,25026.0,24785.0,26301.0,26971.0,29405.0,30942.0,28976.0,26218.0,25832.0,30264.0,29609.0,32085.0,29962.0,27086.0,28607.0,27515.0,28090.0,31966.0,28633.0,28358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,40092.0,4092,City of Clarksville,Inactive,Small Systems Reporter,208.0,"Clarksville, TN-KY",MB,DO,59633.0,53990.0,60336.0,62083.0,62258.0,58571.0,62448.0,63973.0,55957.0,62020.0,58976.0,58244.0,60831.0,56751.0,60678.0,61687.0,60262.0,58956.0,62771.0,62072.0,60201.0,65348.0,56994.0,61907.0,60627.0,57804.0,66079.0,62772.0,59608.0,63432.0,64488.0,64747.0,62165.0,64561.0,58355.0,59057.0,61956.0,59018.0,67715.0,66244.0,,,,,,,,,66919.0,61569.0,69566.0,60871.0,66092.0,65984.0,62275.0,69650.0,63130.0,66730.0,64228.0,63055.0,66572.0,60965.0,68831.0,64270.0,65591.0,65530.0,68301.0,73420.0,63109.0,73366.0,68175.0,66961.0,71602.0,68918.0,69366.0,71752.0,71114.0,70066.0,77805.0,77800.0,80580.0,87147.0,77010.0,83691.0,82259.0,77373.0,83792.0,84391.0,77933.0,80677.0,82837.0,84087.0,83739.0,91334.0,78073.0,89503.0,86923.0,84465.0,95322.0,91620.0,81661.0,90341.0,93304.0,90492.0,88211.0,91196.0,88016.0,821270.0,87162.0,83492.0,95479.0,91402.0,87302.0,91187.0,87719.0,95809.0,89128.0,93402.0,90764.0,94243.0,93094.0,87277.0,96196.0,89905.0,90416.0,90380.0,86187.0,93374.0,86096.0,98430.0,90297.0,86947.0,92818.0,86523.0,91910.0,91699.0,93431.0,86860.0,90456.0,92749.0,88119.0,100955.0,91116.0,90495.0,94517.0,87911.0,92611.0,95349.0,92509.0,88761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,40093.0,4093,City of Greensboro ,Active,Full Reporter: Operating,120.0,"Greensboro, NC",DR,PT,57084.0,54220.0,59774.0,62707.0,60603.0,55245.0,54717.0,56095.0,57490.0,60699.0,54354.0,49046.0,52936.0,51848.0,58131.0,60245.0,57849.0,55014.0,60082.0,59265.0,62433.0,68857.0,57446.0,61953.0,58730.0,60914.0,70666.0,67159.0,64145.0,69836.0,74087.0,75348.0,77830.0,,,,83549.0,84633.0,93267.0,95109.0,94220.0,95393.0,91961.0,107018.0,104755.0,92983.0,87747.0,89391.0,99000.0,93887.0,106684.0,98384.0,107616.0,101853.0,99060.0,117082.0,110321.0,118955.0,110698.0,114982.0,113997.0,102942.0,116690.0,136063.0,140104.0,138141.0,137224.0,153009.0,134099.0,160330.0,125337.0,100394.0,108869.0,111029.0,115765.0,119346.0,114305.0,112341.0,113926.0,114720.0,115495.0,126683.0,115487.0,107647.0,109470.0,108709.0,111756.0,113391.0,111567.0,114554.0,107970.0,110964.0,115796.0,119686.0,105419.0,100623.0,102457.0,97638.0,116063.0,110325.0,107729.0,120392.0,114091.0,123604.0,121792.0,129749.0,124588.0,108187.0,105440.0,116111.0,133174.0,118629.0,122639.0,124697.0,120716.0,134316.0,133309.0,128187.0,124158.0,119356.0,129912.0,128450.0,140423.0,131054.0,138365.0,132017.0,128864.0,141211.0,132017.0,145354.0,132778.0,119795.0,127104.0,124939.0,137037.0,140832.0,134493.0,122487.0,128524.0,128684.0,130321.0,145243.0,136176.0,144980.0,127381.0,117067.0,125242.0,138624.0,135660.0,130885.0,136401.0,134075.0,137472.0,145997.0,126739.0,133669.0,130057.0,113354.0,148767.0,150434.0,142945.0,144277.0,146421.0,151132.0,155767.0,157495.0,134168.0,140647.0,129682.0,144686.0,155060.0,147769.0,149766.0,149812.0,140697.0,162777.0,155156.0,155092.0,150546.0,142076.0,141419.0,148307.0,167779.0,150158.0,160227.0,159530.0,155997.0,170032.0,158627.0,169929.0,158929.0,149725.0,154539.0,160028.0,171352.0,169612.0,180416.0,183260.0,185283.0,200459.0,171080.0,197170.0,179477.0,154286.0,209040.0,209978.0,200040.0,213659.0,189582.0,186054.0,208565.0,218744.0,216904.0,253490.0,196551.0,186668.0,222265.0,207728.0,164229.0,78322.0,79589.0,100894.0,110699.0,108996.0,117467.0,131228.0,115696.0,119050.0,108017.0,101467.0,123656.0,119333.0,119473.0,120184.0,124545.0,133938.0,129708.0,137725.0,129309.0,129151.0,107667.0,120156.0,138739.0,125087.0,126170.0,127402.0,100442.0,113376.0,108636.0,112414.0,107564.0,103734.0,108960.0,103656.0,115417.0
912,40093.0,4093,City of Greensboro ,Active,Full Reporter: Operating,120.0,"Greensboro, NC",MB,PT,104534.0,97905.0,106087.0,107432.0,110282.0,103511.0,108934.0,110283.0,102075.0,106648.0,102075.0,103615.0,108173.0,98070.0,109740.0,109655.0,111151.0,106886.0,112539.0,109953.0,107780.0,111535.0,101307.0,109807.0,104603.0,99833.0,113860.0,109655.0,105578.0,111123.0,111764.0,108524.0,110482.0,,,,107958.0,102181.0,115364.0,110738.0,111756.0,111573.0,107136.0,112768.0,110910.0,111333.0,105177.0,111334.0,111909.0,103942.0,118723.0,108524.0,116442.0,115923.0,125025.0,135152.0,137656.0,140459.0,144799.0,128966.0,168968.0,154423.0,172696.0,138636.0,157369.0,158494.0,159261.0,186030.0,172526.0,193441.0,176661.0,172432.0,182014.0,179668.0,183055.0,186009.0,168403.0,156600.0,164051.0,172814.0,173965.0,200091.0,171877.0,177081.0,179933.0,178097.0,189954.0,190769.0,174118.0,166638.0,163652.0,167256.0,181331.0,185154.0,163302.0,161632.0,164863.0,168079.0,188634.0,179943.0,155063.0,158176.0,158852.0,181459.0,197593.0,198464.0,186673.0,176160.0,179964.0,172190.0,206584.0,193926.0,164105.0,158868.0,153473.0,185349.0,192735.0,192383.0,180031.0,171661.0,178870.0,186366.0,195995.0,185239.0,167651.0,158186.0,164853.0,186597.0,175450.0,195075.0,175805.0,160194.0,177518.0,173181.0,180269.0,186409.0,176385.0,158906.0,170518.0,182360.0,176450.0,192958.0,164991.0,162408.0,174581.0,157410.0,170956.0,181534.0,173322.0,163114.0,171431.0,176092.0,182025.0,193258.0,163972.0,163599.0,175534.0,149036.0,185358.0,181277.0,166740.0,167313.0,170788.0,178435.0,185385.0,189055.0,166977.0,165894.0,157995.0,176559.0,185343.0,181578.0,171521.0,167364.0,162052.0,184228.0,184393.0,182945.0,173019.0,175616.0,169947.0,170443.0,192079.0,172723.0,177761.0,167493.0,162466.0,187856.0,178711.0,186330.0,179377.0,162580.0,163097.0,170026.0,182018.0,179085.0,174835.0,165263.0,166305.0,187863.0,169765.0,191363.0,173297.0,139062.0,176655.0,168660.0,172012.0,183223.0,181287.0,157120.0,167153.0,183266.0,179872.0,194696.0,173651.0,162540.0,184326.0,178124.0,144298.0,96285.0,93700.0,103098.0,114821.0,132022.0,181515.0,187994.0,166563.0,157692.0,162494.0,166329.0,190696.0,180887.0,164017.0,162000.0,170782.0,184136.0,187751.0,191952.0,179849.0,174369.0,167038.0,176295.0,197616.0,185597.0,181292.0,168887.0,190219.0,196418.0,189674.0,192433.0,179323.0,185592.0,187608.0,177506.0,198239.0
913,40094.0,4094,Alternativa de Transporte Integrado -ATI,Active,Full Reporter: Operating,21.0,"San Juan, PR",DR,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,139.0,124.0,59.0,76.0,98.0,54.0,57.0,35.0,,,,6.0,6.0,9.0,38.0,8.0,22.0,28.0,27.0,13.0,21.0,23.0,35.0,26.0,29.0,8.0,22.0,20.0,14.0,17.0,16.0,34.0,36.0,29.0,17.0,20.0,21.0,13.0,14.0,18.0,9.0,10.0,2.0,6.0
914,40094.0,4094,Alternativa de Transporte Integrado -ATI,Active,Full Reporter: Operating,21.0,"San Juan, PR",HR,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286907.0,249753.0,277459.0,266629.0,278449.0,268570.0,277323.0,281639.0,265008.0,278982.0,270013.0,275673.0,285677.0,258855.0,276090.0,271475.0,276799.0,268738.0,275965.0,273638.0,266885.0,280033.0,269718.0,278875.0,274951.0,248143.0,276724.0,266071.0,272864.0,268685.0,278570.0,274595.0,267538.0,279086.0,261745.0,201666.0,226411.0,211175.0,176696.0,159436.0,163825.0,151051.0,145191.0,162335.0,161206.0,167361.0,159745.0,162551.0,166421.0,153974.0,171628.0,155348.0,165647.0,155589.0,141293.0,165632.0,162326.0,167933.0,161842.0,148656.0,164927.0,159984.0,165712.0,155534.0,166275.0,146140.0,148381.0,170238.0,147968.0,167697.0,168500.0,156393.0,170016.0,153576.0,154897.0,164373.0,165991.0,141333.0,145832.0,173247.0,158967.0,175484.0,159615.0,158294.0,164432.0,146810.0,163724.0,157038.0,162059.0,145476.0,146883.0,158241.0,159796.0,166503.0,154684.0,159997.0,203631.0,150249.0,164459.0,157013.0,160403.0,146782.0,155170.0,156917.0,163246.0,164272.0,160188.0,161677.0,166311.0,157832.0,161850.0,159865.0,159649.0,143680.0,141805.0,170103.0,148049.0,160475.0,150077.0,158581.0,162156.0,146258.0,165655.0,148280.0,176761.0,149106.0,140839.0,167327.0,59355.0,,,48452.0,153402.0,142563.0,151304.0,152620.0,160235.0,144907.0,141015.0,166262.0,152260.0,165983.0,149121.0,155186.0,164816.0,146263.0,161767.0,153659.0,163443.0,140728.0,150806.0,157800.0,153557.0,166576.0,144033.0,164049.0,151409.0,150525.0,77158.0,,,,51979.0,,,31832.0,133269.0,139396.0,141064.0,145447.0,161411.0,153780.0,156303.0,146025.0,146757.0,161252.0,157603.0,164442.0,151535.0,160904.0,98520.0,91333.0,148352.0,149507.0,166199.0,148045.0,152961.0,170242.0,116824.0,165865.0,157823.0,165779.0,164209.0,155728.0,165727.0
915,40094.0,4094,Alternativa de Transporte Integrado -ATI,Active,Full Reporter: Operating,21.0,"San Juan, PR",MB,PT,,,,,,,,,,,,,,,,,,,,,,,,,64607.0,63933.0,72939.0,64220.0,62384.0,69706.0,63998.0,62947.0,55161.0,64698.0,59188.0,66406.0,59980.0,55208.0,63363.0,51809.0,59842.0,60829.0,57144.0,60421.0,60106.0,58736.0,61494.0,65963.0,65559.0,59459.0,68582.0,56830.0,63898.0,60552.0,56354.0,62999.0,58073.0,58572.0,56185.0,57676.0,59203.0,54774.0,60921.0,50874.0,61728.0,55485.0,51794.0,56954.0,53468.0,55583.0,55733.0,53952.0,56780.0,55126.0,58142.0,57249.0,60626.0,56551.0,58691.0,64714.0,70940.0,78236.0,62856.0,51534.0,57438.0,61271.0,64021.0,60101.0,63249.0,69082.0,57745.0,66344.0,69082.0,58518.0,53921.0,64113.0,67060.0,59506.0,72907.0,69841.0,67876.0,70482.0,71844.0,70619.0,72048.0,75848.0,63420.0,75394.0,70023.0,66875.0,73747.0,65050.0,65566.0,68007.0,60017.0,70164.0,51888.0,28647.0,75292.0,71274.0,69722.0,68827.0,77632.0,66761.0,70238.0,66038.0,63669.0,71516.0,67038.0,67319.0,56967.0,61061.0,67119.0,64728.0,67035.0,63192.0,62806.0,53391.0,59525.0,63971.0,59299.0,64750.0,57811.0,69959.0,64361.0,63549.0,69730.0,64380.0,69042.0,66996.0,65969.0,66257.0,66905.0,70253.0,56525.0,63838.0,58715.0,53673.0,60594.0,56094.0,59571.0,56156.0,81068.0,72315.0,75141.0,75988.0,67928.0,78401.0,68740.0,71981.0,78433.0,72800.0,76035.0,77617.0,70201.0,79977.0,74257.0,72645.0,69369.0,77533.0,70201.0,67705.0,77533.0,69369.0,77533.0,76701.0,71383.0,78525.0,32620.0,43030.0,55966.0,53635.0,63913.0,58843.0,62223.0,72073.0,73441.0,61195.0,66889.0,73107.0,63911.0,71779.0,62889.0,65800.0,69680.0,62125.0,64740.0,65460.0,67849.0,63348.0,67791.0,64810.0,59289.0,67685.0,57953.0,64747.0,61981.0,59880.0,28858.0,,,,25537.0,,,14363.0,54588.0,66276.0,58197.0,58973.0,65686.0,65060.0,63488.0,67346.0,65886.0,68072.0,64938.0,63051.0,60401.0,76820.0,85149.0,81170.0,89421.0,87352.0,90526.0,91114.0,82083.0,94080.0,79480.0,87271.0,86763.0,89439.0,90270.0,83026.0,90368.0
916,40097.0,4097,"Council on Aging of St. Lucie, Inc.",Inactive,Small Systems Reporter,101.0,"Port St. Lucie, FL",DR,DO,48747.0,45217.0,49233.0,48361.0,48544.0,44803.0,46479.0,45153.0,44037.0,53660.0,40248.0,41299.0,47004.0,44441.0,47883.0,49129.0,46734.0,46278.0,50861.0,43757.0,47785.0,51426.0,39408.0,45009.0,48148.0,45897.0,51038.0,44419.0,42815.0,34148.0,47197.0,52951.0,26264.0,49649.0,45381.0,44647.0,45730.0,41534.0,47525.0,46062.0,40534.0,44573.0,38088.0,40687.0,38500.0,31037.0,36124.0,38780.0,39628.0,35367.0,42796.0,37082.0,42601.0,39957.0,36983.0,40780.0,40148.0,45134.0,39903.0,41521.0,48749.0,43023.0,47489.0,46430.0,46789.0,46599.0,47313.0,54964.0,47286.0,57684.0,47262.0,42920.0,51726.0,52102.0,55279.0,60211.0,55518.0,56093.0,56630.0,72683.0,57092.0,61147.0,45525.0,50060.0,50122.0,46765.0,51628.0,54908.0,44251.0,50876.0,51812.0,53291.0,54666.0,52499.0,39714.0,48393.0,41568.0,45673.0,54623.0,49245.0,47153.0,50949.0,48676.0,49259.0,39844.0,37845.0,34037.0,35008.0,33545.0,33309.0,39006.0,36902.0,35778.0,39417.0,35267.0,41586.0,39207.0,41952.0,37638.0,38721.0,36607.0,37413.0,39855.0,40662.0,42292.0,38310.0,38411.0,42553.0,37134.0,44229.0,39286.0,35837.0,40848.0,37512.0,39698.0,42315.0,42493.0,36459.0,41760.0,42541.0,39957.0,45763.0,35530.0,37577.0,40370.0,36810.0,37638.0,40299.0,37994.0,38550.0,40203.0,39495.0,40757.0,45544.0,35582.0,38473.0,40656.0,37913.0,46430.0,44727.0,39825.0,44304.0,48621.0,43052.0,43076.0,46218.0,38964.0,43054.0,40553.0,44256.0,51403.0,42154.0,42859.0,48474.0,43580.0,51188.0,47772.0,40027.0,44666.0,44176.0,44041.0,41538.0,48418.0,37465.0,45036.0,45745.0,44773.0,49928.0,34082.0,49786.0,45133.0,43086.0,48572.0,44912.0,50351.0,43668.0,46535.0,45222.0,45907.0,48238.0,38064.0,45438.0,38929.0,30881.0,39909.0,35549.0,38364.0,38339.0,39696.0,33870.0,38330.0,39204.0,24378.0,39758.0,33748.0,33738.0,38959.0,33763.0,33025.0,20447.0,24445.0,24551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,40097.0,4097,"Council on Aging of St. Lucie, Inc.",Inactive,Small Systems Reporter,101.0,"Port St. Lucie, FL",MB,DO,,,,,,10006.0,11719.0,11813.0,10738.0,12192.0,9484.0,11178.0,11161.0,10066.0,11228.0,11705.0,11148.0,11279.0,11805.0,11100.0,11102.0,12079.0,9445.0,11016.0,10449.0,9890.0,11932.0,11217.0,10104.0,11108.0,10497.0,10977.0,6730.0,10509.0,9412.0,10470.0,9902.0,13255.0,17085.0,15695.0,15858.0,16711.0,15079.0,16446.0,15709.0,13611.0,14386.0,15437.0,16614.0,16842.0,20460.0,17496.0,19413.0,19733.0,17944.0,19791.0,17903.0,19723.0,17042.0,17953.0,18869.0,17049.0,19740.0,18846.0,19484.0,18688.0,18618.0,20256.0,16723.0,20246.0,17614.0,16930.0,18819.0,17901.0,18698.0,19676.0,18760.0,18817.0,19577.0,16378.0,18778.0,20498.0,16340.0,19392.0,17385.0,17088.0,25304.0,29138.0,26703.0,29140.0,29682.0,27864.0,27580.0,28796.0,24056.0,29502.0,25682.0,25753.0,31183.0,29673.0,27085.0,29621.0,26412.0,27623.0,26557.0,24382.0,22084.0,24312.0,23148.0,21994.0,26295.0,24291.0,24136.0,25303.0,22876.0,26317.0,24118.0,26350.0,23832.0,26318.0,24860.0,24973.0,27443.0,26216.0,27355.0,26156.0,26163.0,28248.0,23796.0,28742.0,25044.0,25032.0,26215.0,23794.0,26391.0,27526.0,27479.0,24993.0,27299.0,27379.0,24901.0,28709.0,22372.0,26065.0,25819.0,23691.0,26172.0,27430.0,26146.0,25993.0,27162.0,25897.0,25947.0,28628.0,23694.0,26061.0,24917.0,23607.0,27257.0,27183.0,25258.0,27357.0,27277.0,26191.0,26665.0,30252.0,26242.0,30498.0,26280.0,27831.0,37648.0,35088.0,34487.0,36138.0,33384.0,37766.0,34549.0,36024.0,37816.0,40601.0,38371.0,36123.0,43332.0,38240.0,41648.0,41349.0,40648.0,47771.0,40621.0,46317.0,41564.0,42921.0,43426.0,38991.0,45957.0,43219.0,45726.0,44225.0,43714.0,47318.0,39313.0,46917.0,42324.0,40553.0,43769.0,39715.0,49747.0,50366.0,50289.0,49176.0,52462.0,54263.0,46001.0,54653.0,48066.0,51393.0,52133.0,47910.0,62927.0,61943.0,56847.0,60174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,40100.0,4100,Santee Wateree Regional Transportation Authority,Active,Full Reporter: Operating,380.0,"Sumter, SC",CB,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22877.0,23859.0,24623.0,23615.0,26023.0,24024.0,24244.0,26507.0,23100.0,26022.0,24666.0,22459.0,24935.0,23863.0,25138.0,25805.0,26075.0,24623.0,24290.0,24321.0,22951.0,25577.0,22764.0,22595.0,22187.0,18893.0,23488.0,24269.0,23945.0,23765.0,24461.0,23536.0,23440.0,24959.0,21228.0,23067.0,22850.0,22053.0,24425.0,25077.0,23534.0,25306.0,25081.0,23963.0,18307.0,19349.0,20381.0,11628.0,9210.0,10034.0,10845.0,14975.0,9957.0,10404.0,7615.0,8703.0,9874.0,9112.0,9779.0,9300.0,9558.0,9451.0,10882.0,9467.0,10376.0,10425.0,9931.0,11812.0,10133.0,9579.0,7880.0,7126.0,7558.0,7372.0,8066.0,7718.0,8237.0,7694.0,7802.0,8565.0,6383.0,8257.0,7680.0,6960.0,7865.0,7552.0,7764.0,8183.0,8113.0,7338.0,8195.0,7952.0,6988.0,8560.0,7354.0,7260.0,7700.0,7363.0,6533.0,187.0,,,,,,4891.0,4446.0,4925.0,4548.0,4502.0,5041.0,4817.0,4468.0,5056.0,4679.0,5032.0,4767.0,4691.0,4775.0,4579.0,4153.0,4542.0,5351.0,4722.0,4782.0,4966.0,4472.0,5241.0,4525.0,4689.0,5025.0,4460.0,4526.0,4525.0,5188.0
919,40100.0,4100,Santee Wateree Regional Transportation Authority,Active,Full Reporter: Operating,380.0,"Sumter, SC",DR,DO,110215.0,111466.0,116255.0,125303.0,124352.0,121357.0,131224.0,127323.0,124566.0,145399.0,120439.0,117486.0,140401.0,111970.0,118837.0,119425.0,118332.0,121651.0,133218.0,135844.0,143346.0,177957.0,139282.0,141570.0,137001.0,139437.0,163098.0,149579.0,143506.0,152777.0,142917.0,149187.0,145695.0,141911.0,134484.0,133960.0,138197.0,127734.0,143067.0,117237.0,120876.0,123915.0,146183.0,142072.0,157059.0,116713.0,111510.0,105025.0,110551.0,109895.0,130241.0,118506.0,133833.0,125109.0,121357.0,135002.0,119474.0,126211.0,111220.0,100074.0,115096.0,107702.0,126483.0,115137.0,116455.0,112898.0,111473.0,119872.0,105290.0,129962.0,109714.0,96313.0,120937.0,114563.0,111846.0,120144.0,111310.0,115364.0,116948.0,110028.0,117938.0,124892.0,94999.0,97203.0,99509.0,91222.0,101448.0,98691.0,90631.0,78277.0,98864.0,94449.0,94234.0,93425.0,84009.0,81821.0,81416.0,101702.0,121643.0,104761.0,94605.0,103360.0,94185.0,104197.0,95156.0,101479.0,99354.0,100557.0,91113.0,89845.0,103415.0,92922.0,95643.0,103050.0,89639.0,91857.0,76553.0,73691.0,68326.0,67237.0,69165.0,67448.0,82911.0,75249.0,74533.0,71130.0,102625.0,110106.0,104857.0,128925.0,107093.0,94399.0,54203.0,49776.0,48526.0,52069.0,50316.0,44071.0,44643.0,38173.0,35255.0,39631.0,32866.0,27198.0,28390.0,23792.0,31066.0,34098.0,33112.0,31494.0,31142.0,27666.0,26998.0,19334.0,14430.0,19621.0,17318.0,14472.0,16054.0,15478.0,14759.0,16067.0,16310.0,15310.0,13703.0,11649.0,11680.0,10362.0,9086.0,10802.0,11746.0,11206.0,11877.0,12256.0,11881.0,13830.0,12452.0,11259.0,11585.0,11063.0,11587.0,11620.0,13023.0,11481.0,13122.0,13169.0,11516.0,12002.0,9525.0,11357.0,10385.0,9597.0,10316.0,10563.0,9276.0,9498.0,10118.0,9408.0,9864.0,11121.0,8175.0,11075.0,10002.0,8635.0,8125.0,8132.0,8435.0,6137.0,8359.0,7451.0,8310.0,9485.0,8791.0,10719.0,8474.0,9134.0,9983.0,9491.0,7976.0,4388.0,4614.0,4871.0,4916.0,5416.0,5182.0,5498.0,5079.0,5730.0,5920.0,5528.0,6438.0,6611.0,6069.0,7336.0,6126.0,8247.0,8050.0,7729.0,7767.0,7313.0,7432.0,8121.0,9655.0,8876.0,9199.0,10158.0,10633.0,16551.0,13533.0,19174.0,17641.0,16206.0,9888.0,11362.0,13454.0
