,NTD ID,Legacy NTD ID,Agency,Status,Reporter Type,UZA,UZA Name,Mode,TOS,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
590,30071.0,3071,City of Alexandria ,Active,Full Reporter: Operating/Building,8.0,"Washington, DC-VA-MD",DR,PT,,,,,,,,,268906.0,,,,,,,,,,59138.0,147272.0,201338.0,61642.0
591,30071.0,3071,City of Alexandria ,Active,Full Reporter: Operating/Building,8.0,"Washington, DC-VA-MD",DR,TX,,,,,,,,,,248789.0,250885.0,256290.0,252055.0,260951.0,298757.0,326894.0,347791.0,413100.0,117864.0,,,
592,30071.0,3071,City of Alexandria ,Active,Full Reporter: Operating/Building,8.0,"Washington, DC-VA-MD",MB,DO,,,,930039.0,1257728.0,1307444.0,1309744.0,1413564.0,1386438.0,1433551.0,1457950.0,1499011.0,1635624.0,1733729.0,1775569.0,1852329.0,1862242.0,2246018.0,1754247.0,2151322.0,2598021.0,691149.0
593,30071.0,3071,City of Alexandria ,Active,Full Reporter: Operating/Building,8.0,"Washington, DC-VA-MD",MB,PT,,,,,,,29511.0,27952.0,30247.0,38789.0,13472.0,,,,,,,,,,,
594,30072.0,3072,"Frederick County, Maryland",Active,Full Reporter: Operating,230.0,"Frederick, MD",DR,DO,298556.0,376588.0,382104.0,322676.0,401202.0,427247.0,460861.0,483880.0,489117.0,485907.0,440614.0,426960.0,442144.0,477180.0,461492.0,440323.0,430830.0,354386.0,168531.0,247740.0,322374.0,80972.0
595,30072.0,3072,"Frederick County, Maryland",Active,Full Reporter: Operating,230.0,"Frederick, MD",MB,DO,249806.0,429909.0,567725.0,533345.0,679234.0,666115.0,673736.0,680398.0,664152.0,660756.0,659811.0,648179.0,635799.0,644943.0,653628.0,718282.0,794886.0,796930.0,688883.0,767988.0,723084.0,174537.0
596,30073.0,3073,Virginia Railway Express,Active,Full Reporter: Operating,8.0,"Washington, DC-VA-MD",CR,DO,,,,,,1784231.0,,,,,,,,,,,,,,,,
597,30073.0,3073,Virginia Railway Express,Active,Full Reporter: Operating,8.0,"Washington, DC-VA-MD",CR,PT,1765219.0,1736642.0,1761989.0,1761989.0,1741188.0,,1870204.0,1857568.0,1840628.0,1978934.0,2068840.0,2102272.0,2077106.0,2124488.0,2401446.0,2411746.0,2446682.0,2469705.0,1642594.0,2015605.0,2221347.0,621532.0
598,30074.0,3074,Harford County Maryland,Inactive,Small Systems Reporter,169.0,"Aberdeen-Bel Air South-Bel Air North, MD",DR,DO,228501.0,318678.0,355674.0,323633.0,334643.0,288596.0,271139.0,238386.0,244168.0,294630.0,318266.0,297458.0,136439.0,,,,,,,,,
599,30074.0,3074,Harford County Maryland,Inactive,Small Systems Reporter,169.0,"Aberdeen-Bel Air South-Bel Air North, MD",MB,DO,428718.0,445945.0,458594.0,489981.0,334643.0,473779.0,485409.0,460045.0,424015.0,428706.0,476417.0,480513.0,227378.0,,,,,,,,,
600,30075.0,3075,Delaware Transit Corporation,Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",DR,DO,5801070.0,6466385.0,7082553.0,7230414.0,7568497.0,8264500.0,9170780.0,9775132.0,8535059.0,8381511.0,8517610.0,8735671.0,8483808.0,8252804.0,8336785.0,8044411.0,7607226.0,7505037.0,4575200.0,5529897.0,6564091.0,1647344.0
601,30075.0,3075,Delaware Transit Corporation,Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",DR,PT,312107.0,437052.0,553311.0,753119.0,709265.0,597649.0,468681.0,259517.0,245865.0,265983.0,238535.0,262080.0,304289.0,290117.0,297326.0,322041.0,500030.0,681405.0,401658.0,386827.0,449003.0,183578.0
602,30075.0,3075,Delaware Transit Corporation,Active,Full Reporter: Operating,5.0,"Philadelphia, PA-NJ-DE-MD",MB,DO,4579814.0,4684598.0,4745790.0,5073636.0,5120024.0,5111337.0,5360787.0,5673140.0,5854543.0,6012224.0,6049837.0,6135814.0,6251350.0,6370109.0,6150005.0,6467506.0,6919892.0,7248900.0,6635430.0,7212872.0,7318693.0,1818749.0
