,NTD ID,Legacy NTD ID,Agency,Status,Reporter Type,UZA,UZA Name,Mode,TOS,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1207,50045.0,5045,Gary Public Transportation Corporation,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",DR,DO,,,,6125.0,7185.0,10656.0,10524.0,12112.0,12389.0,12517.0,13430.0,14358.0,12624.0,14063.0,14390.0,15264.0,15419.0,15286.0,12614.0,14125.0,13101.0,3537.0
1208,50045.0,5045,Gary Public Transportation Corporation,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",MB,DO,1300180.0,1290441.0,1514043.0,1477578.0,764035.0,928657.0,890317.0,765520.0,897324.0,644406.0,680351.0,702887.0,745292.0,767591.0,771972.0,750161.0,785219.0,778430.0,493179.0,424632.0,371256.0,99482.0
1209,50047.0,5047,Bloomington-Normal Public Transit System,Active,Full Reporter: Operating,243.0,"Bloomington-Normal, IL",DR,DO,22123.0,,,,17395.0,18000.0,29010.0,29673.0,38853.0,45291.0,54516.0,61568.0,71522.0,72234.0,80033.0,85570.0,92350.0,88195.0,53390.0,64319.0,90798.0,25508.0
1210,50047.0,5047,Bloomington-Normal Public Transit System,Active,Full Reporter: Operating,243.0,"Bloomington-Normal, IL",MB,DO,785309.0,,,,1208833.0,1344070.0,1441656.0,1420513.0,1701283.0,1926507.0,2055793.0,2247444.0,2650400.0,2531088.0,2224832.0,2327606.0,2336376.0,2425756.0,1634281.0,1614948.0,1876440.0,524942.0
1211,50048.0,5048,Northwest Indiana Community Action Corporation,Inactive,Full Reporter: Operating,3.0,"Chicago, IL-IN",DR,DO,122360.0,129479.0,151375.0,117203.0,101339.0,84901.0,66585.0,2485.0,,,,,,,,,,,,,,
1212,50050.0,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,33.0,"Indianapolis, IN",DR,DO,155451.0,167587.0,154112.0,169452.0,153057.0,117451.0,60820.0,,,,,,,,,,,,,,,
1213,50050.0,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,33.0,"Indianapolis, IN",DR,PT,149000.0,142902.0,133960.0,130706.0,123788.0,186547.0,266088.0,248427.0,250107.0,257368.0,266685.0,272735.0,284615.0,285022.0,301491.0,309242.0,303085.0,282281.0,167217.0,137600.0,123599.0,41316.0
1214,50050.0,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,33.0,"Indianapolis, IN",DR,TN,,,,,,,,,,,,,,,,,,,,6159.0,,
1215,50050.0,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,33.0,"Indianapolis, IN",DR,TX,,,,,,,,,,,,,,,,,,,,25629.0,,
1216,50050.0,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,33.0,"Indianapolis, IN",MB,DO,8083501.0,8506035.0,8117526.0,8095364.0,8401763.0,8386034.0,9403307.0,8032172.0,8358227.0,9207382.0,9942013.0,10253213.0,10290551.0,9666605.0,9193293.0,8754767.0,8815989.0,8531019.0,4727232.0,4163764.0,4613954.0,1183710.0
1217,50050.0,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,33.0,"Indianapolis, IN",MB,PT,285768.0,22491.0,,,,,203862.0,177296.0,149417.0,45919.0,34774.0,,,,,,,,,4367.0,9865.0,2144.0
1218,50050.0,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter: Operating,33.0,"Indianapolis, IN",RB,DO,,,,,,,,,,,,,,,,,,704665.0,1013324.0,866400.0,978340.0,250851.0
1219,50051.0,5051,Greater Lafayette Public Transportation Corporation,Active,Full Reporter: Operating,223.0,"Lafayette, IN",DR,DO,9339.0,23075.0,22202.0,20477.0,19879.0,18164.0,20805.0,21209.0,23093.0,22940.0,22748.0,25007.0,27067.0,30494.0,29335.0,28420.0,27195.0,31466.0,22525.0,29841.0,34184.0,9258.0
1220,50051.0,5051,Greater Lafayette Public Transportation Corporation,Active,Full Reporter: Operating,223.0,"Lafayette, IN",MB,DO,,3886672.0,4233369.0,4231208.0,4326202.0,4646245.0,5007283.0,4720438.0,4923149.0,5304804.0,5258842.0,5433993.0,5247151.0,4954150.0,4765538.0,4554827.0,4713280.0,5068309.0,2302309.0,2469660.0,3585964.0,1321967.0
1221,50052.0,5052,South Bend Public Transportation Corporation,Active,Full Reporter: Operating,136.0,"South Bend, IN-MI",DR,DO,,30834.0,31098.0,34086.0,34848.0,34585.0,38920.0,44001.0,48464.0,51682.0,54602.0,57831.0,61828.0,66604.0,65099.0,68497.0,75527.0,86081.0,47241.0,51469.0,60520.0,15174.0
1222,50052.0,5052,South Bend Public Transportation Corporation,Active,Full Reporter: Operating,136.0,"South Bend, IN-MI",MB,DO,2015848.0,2517184.0,2620267.0,3078516.0,3393888.0,3480510.0,2792624.0,2470120.0,2105135.0,2204247.0,2250083.0,2239076.0,2127558.0,1873416.0,1676030.0,1576792.0,1523104.0,1510091.0,890940.0,937683.0,1096886.0,293560.0
1223,50053.0,5053,City of Terre Haute ,Active,Full Reporter: Operating,316.0,"Terre Haute, IN",DR,DO,11315.0,13708.0,21782.0,23545.0,21314.0,19362.0,18471.0,16440.0,14623.0,14380.0,16895.0,16411.0,17558.0,19198.0,19831.0,18093.0,17828.0,17095.0,9323.0,10896.0,11130.0,2760.0
1224,50053.0,5053,City of Terre Haute ,Active,Full Reporter: Operating,316.0,"Terre Haute, IN",MB,DO,138084.0,144784.0,136896.0,152042.0,163267.0,210629.0,319926.0,282282.0,277568.0,328772.0,362702.0,393382.0,409048.0,376991.0,319676.0,259015.0,241250.0,220772.0,134803.0,118135.0,120503.0,32849.0
1225,50054.0,5054,Muncie Indiana Transit System,Active,Full Reporter: Operating,322.0,"Muncie, IN",DR,DO,75755.0,,79467.0,73165.0,74749.0,82855.0,71566.0,66609.0,63364.0,61502.0,66742.0,66471.0,67854.0,66606.0,63268.0,55589.0,54080.0,55889.0,34031.0,35118.0,36633.0,9928.0
1226,50054.0,5054,Muncie Indiana Transit System,Active,Full Reporter: Operating,322.0,"Muncie, IN",MB,DO,1238209.0,,1299733.0,1511377.0,1979218.0,1952115.0,1957915.0,1807577.0,1848008.0,1888598.0,1865415.0,1844159.0,1854786.0,1776468.0,1549764.0,1377416.0,1337176.0,1352341.0,776077.0,712271.0,802093.0,224021.0
1227,50056.0,5056,Greater Peoria Mass Transit District,Active,Full Reporter: Operating,139.0,"Peoria, IL",DR,PT,116229.0,154957.0,,,123187.0,117240.0,117454.0,118995.0,126751.0,134509.0,137583.0,144009.0,152173.0,147229.0,140404.0,139309.0,156268.0,167931.0,89379.0,105647.0,130239.0,33511.0
1228,50056.0,5056,Greater Peoria Mass Transit District,Active,Full Reporter: Operating,139.0,"Peoria, IL",MB,DO,1839692.0,925232.0,,,2356310.0,2367401.0,2827127.0,2728390.0,2802219.0,3010080.0,3349766.0,3229409.0,3425943.0,3249755.0,2804879.0,2662549.0,2681837.0,2518929.0,1904267.0,1598085.0,1621687.0,421067.0
1229,50056.0,5056,Greater Peoria Mass Transit District,Active,Full Reporter: Operating,139.0,"Peoria, IL",TB,DO,,814.0,,,,,,,,,,,,,,,,,,,,
1230,50057.0,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter: Operating,134.0,"Davenport, IA-IL",DR,DO,1514.0,2041.0,949.0,4266.0,4854.0,5430.0,53640.0,55662.0,64154.0,66962.0,57132.0,53324.0,52969.0,53845.0,51845.0,47303.0,46421.0,52089.0,28829.0,40903.0,49461.0,13842.0
1231,50057.0,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter: Operating,134.0,"Davenport, IA-IL",DR,PT,11747.0,10298.0,4922.0,10916.0,10201.0,11716.0,12612.0,11879.0,12912.0,15253.0,14712.0,16971.0,17832.0,18117.0,19706.0,20471.0,20311.0,20825.0,13331.0,12853.0,15352.0,4563.0
1232,50057.0,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter: Operating,134.0,"Davenport, IA-IL",FB,PT,,,,,,,,,,,23465.0,29819.0,30932.0,42358.0,44232.0,43758.0,42319.0,30844.0,32130.0,36208.0,37283.0,
1233,50057.0,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter: Operating,134.0,"Davenport, IA-IL",MB,DO,1801470.0,1736727.0,940854.0,2377901.0,2350953.0,2521103.0,2704461.0,3032784.0,3262356.0,3429264.0,3441841.0,3489590.0,3411516.0,3412975.0,3178437.0,3208132.0,3149496.0,3137568.0,1779172.0,1611149.0,1641717.0,479583.0
1234,50057.0,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter: Operating,134.0,"Davenport, IA-IL",MB,PT,,994.0,458.0,,,,,,,,,,,,,,,,,,,
1235,50057.0,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter: Operating,134.0,"Davenport, IA-IL",VP,DO,4594.0,2144.0,1745.0,,,,,,,,,,,,,,,,,,,
1236,50058.0,5058,Rockford Mass Transit District,Active,Full Reporter: Operating,127.0,"Rockford, IL",DR,DO,92615.0,99736.0,99482.0,84989.0,75270.0,82953.0,98197.0,89075.0,74708.0,81729.0,90296.0,95849.0,101580.0,102969.0,102994.0,112420.0,126982.0,134769.0,88729.0,113224.0,109407.0,26883.0
1237,50058.0,5058,Rockford Mass Transit District,Active,Full Reporter: Operating,127.0,"Rockford, IL",DR,PT,,,,21745.0,22117.0,22066.0,21832.0,21108.0,19278.0,17389.0,17763.0,,,,,,,,,,,
1238,50058.0,5058,Rockford Mass Transit District,Active,Full Reporter: Operating,127.0,"Rockford, IL",MB,DO,1475160.0,1350373.0,1273117.0,1318215.0,1445028.0,1554541.0,1788823.0,1584178.0,1595189.0,1702918.0,1817660.0,1804937.0,1761303.0,1708638.0,1633818.0,1559308.0,1561371.0,1488879.0,873980.0,734246.0,829602.0,192815.0
1239,50059.0,5059,Springfield Mass Transit District,Active,Full Reporter: Operating,206.0,"Springfield, IL",DR,DO,55554.0,39979.0,55141.0,53470.0,49208.0,48945.0,50696.0,55411.0,57980.0,59184.0,61561.0,65568.0,72467.0,77056.0,81048.0,76318.0,81626.0,89603.0,61459.0,70601.0,80001.0,22645.0
1240,50059.0,5059,Springfield Mass Transit District,Active,Full Reporter: Operating,206.0,"Springfield, IL",MB,DO,1326646.0,771959.0,987294.0,1332360.0,1298959.0,1301857.0,1527641.0,1603650.0,1616601.0,1785760.0,1836455.0,1799575.0,1901435.0,1829728.0,1709619.0,1580704.0,1527980.0,1493596.0,1043781.0,937411.0,1064439.0,309884.0
1241,50060.0,5060,Champaign-Urbana Mass Transit District,Active,Full Reporter: Operating,224.0,"Champaign, IL",DR,DO,55676.0,70424.0,76078.0,91587.0,98030.0,68213.0,101556.0,95196.0,136395.0,139117.0,100098.0,91783.0,83795.0,65284.0,63106.0,51211.0,49518.0,54974.0,31116.0,29104.0,50436.0,16046.0
1242,50060.0,5060,Champaign-Urbana Mass Transit District,Active,Full Reporter: Operating,224.0,"Champaign, IL",DR,PT,27383.0,32715.0,,28012.0,30191.0,35947.0,39406.0,41666.0,30513.0,21400.0,22259.0,39613.0,66406.0,78333.0,77324.0,79502.0,78412.0,83429.0,23262.0,36822.0,67337.0,22260.0
1243,50060.0,5060,Champaign-Urbana Mass Transit District,Active,Full Reporter: Operating,224.0,"Champaign, IL",MB,DO,9189452.0,9989148.0,9930155.0,9734246.0,9605867.0,8834498.0,9625883.0,9814735.0,10248572.0,10680363.0,11258845.0,12532124.0,13470668.0,12970940.0,12288130.0,11466961.0,11662264.0,11240621.0,4928893.0,5460965.0,7675868.0,2492449.0
1244,50061.0,5061,"City of Decatur, Il",Active,Full Reporter: Operating,313.0,"Decatur, IL",DR,DO,8912.0,10194.0,13623.0,16967.0,19445.0,21095.0,20464.0,21981.0,21954.0,21511.0,21860.0,18167.0,17235.0,16096.0,17003.0,22241.0,20543.0,19268.0,,,,
1245,50061.0,5061,"City of Decatur, Il",Active,Full Reporter: Operating,313.0,"Decatur, IL",DR,PT,46779.0,41779.0,38392.0,17793.0,15427.0,12955.0,13902.0,12174.0,10130.0,,,,,,,,,,14335.0,15792.0,16361.0,4237.0
1246,50061.0,5061,"City of Decatur, Il",Active,Full Reporter: Operating,313.0,"Decatur, IL",DR,TX,,,,,,,,,,5935.0,5572.0,17067.0,18712.0,15786.0,17853.0,3613.0,1040.0,29.0,,,,
1247,50061.0,5061,"City of Decatur, Il",Active,Full Reporter: Operating,313.0,"Decatur, IL",MB,DO,814433.0,869829.0,962587.0,1039354.0,1121789.0,1173301.0,1257931.0,1242382.0,1265966.0,1314337.0,1407156.0,1438437.0,1489705.0,1354525.0,1226109.0,1159686.0,1132622.0,1057302.0,,,,
1248,50061.0,5061,"City of Decatur, Il",Active,Full Reporter: Operating,313.0,"Decatur, IL",MB,PT,,,,,,,,,,,,,,,,,,,826565.0,816371.0,856039.0,194546.0
1249,50066.0,5066,Chicago Transit Authority,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",DR,PT,1277209.0,1418424.0,1608265.0,1685917.0,1200685.0,,,,,,,,,,,,,,,,,
1250,50066.0,5066,Chicago Transit Authority,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",HR,DO,181009088.0,178025823.0,178716455.0,186759518.0,195169310.0,190272997.0,198137245.0,202569039.0,210849074.0,221587186.0,231154339.0,229116047.0,238100054.0,241676065.0,238645812.0,230204047.0,225894953.0,218467141.0,76049871.0,78623048.0,103524858.0,25316972.0
1251,50066.0,5066,Chicago Transit Authority,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",MB,DO,303295021.0,291804422.0,294030774.0,304190238.0,298433227.0,309271311.0,328780587.0,318672798.0,306023976.0,310373062.0,314423578.0,300116357.0,276116757.0,274288766.0,259058440.0,249231171.0,242173010.0,237276400.0,121449922.0,117357515.0,140013945.0,36811085.0
1252,50088.0,5088,City of Sheboygan,Inactive,Small Systems Reporter,388.0,"Sheboygan, WI",DR,DO,,,,,,67703.0,70284.0,65653.0,64259.0,56737.0,47565.0,41892.0,37062.0,35492.0,34317.0,,,,,,,
1253,50088.0,5088,City of Sheboygan,Inactive,Small Systems Reporter,388.0,"Sheboygan, WI",DR,PT,28658.0,27366.0,29672.0,29736.0,34182.0,,,,,,,,,,,,,,,,,
1254,50088.0,5088,City of Sheboygan,Inactive,Small Systems Reporter,388.0,"Sheboygan, WI",MB,DO,626502.0,569784.0,499910.0,515168.0,551267.0,532835.0,531714.0,457183.0,440780.0,468361.0,475173.0,520860.0,538802.0,537765.0,527775.0,,,,,,,
1255,50090.0,5090,Richland County Transit,Inactive,Small Systems Reporter,372.0,"Mansfield, OH",DR,PT,43476.0,33674.0,31641.0,33491.0,38168.0,39203.0,27849.0,23565.0,25023.0,27052.0,,,,,,,,,,,,
1256,50090.0,5090,Richland County Transit,Inactive,Small Systems Reporter,372.0,"Mansfield, OH",MB,PT,335036.0,312619.0,284087.0,292449.0,281988.0,293329.0,297266.0,263394.0,239744.0,249912.0,,,,,,,,,,,,
1257,50091.0,5091,"City of Wausau, Wisconsin",Inactive,Small Systems Reporter,375.0,"Wausau, WI",DR,DO,,,,,,,,,,,3370.0,3389.0,,,,,,,,,,
1258,50091.0,5091,"City of Wausau, Wisconsin",Inactive,Small Systems Reporter,375.0,"Wausau, WI",DR,PT,20876.0,18061.0,11718.0,25339.0,24855.0,34136.0,32794.0,28140.0,28715.0,8697.0,,,,,,,,,,,,
1259,50091.0,5091,"City of Wausau, Wisconsin",Inactive,Small Systems Reporter,375.0,"Wausau, WI",MB,DO,758583.0,725188.0,746239.0,809511.0,857415.0,848753.0,851895.0,794121.0,774081.0,788881.0,631360.0,672224.0,,,,,,,,,,
1260,50092.0,5092,"City of Rochester, Minnesota",Active,Full Reporter: Operating,288.0,"Rochester, MN",DR,PT,,43589.0,26327.0,43089.0,37493.0,37941.0,39905.0,39866.0,40717.0,40471.0,38503.0,39288.0,41897.0,45062.0,46635.0,31993.0,25944.0,23244.0,15830.0,17522.0,20268.0,7765.0
1261,50092.0,5092,"City of Rochester, Minnesota",Active,Full Reporter: Operating,288.0,"Rochester, MN",DR,TX,,,,,,,,,,,,,,,,16176.0,20189.0,15376.0,1967.0,5849.0,9978.0,1725.0
1262,50092.0,5092,"City of Rochester, Minnesota",Active,Full Reporter: Operating,288.0,"Rochester, MN",MB,PT,,1215904.0,681137.0,1301017.0,1427340.0,1545364.0,1727625.0,1584502.0,1520556.0,1645272.0,1739071.0,1713851.0,1667927.0,1701580.0,1708931.0,1837990.0,2010145.0,2116610.0,879681.0,743769.0,905901.0,223299.0
1263,50093.0,5093,Lima Allen County Regional Transit Authority,Inactive,Small Systems Reporter,381.0,"Lima, OH",DR,DO,,,,,16181.0,,,,,,42316.0,31919.0,,,,,,,,,,
1264,50093.0,5093,Lima Allen County Regional Transit Authority,Inactive,Small Systems Reporter,381.0,"Lima, OH",DR,PT,,,,,,,,,,,48138.0,25042.0,,,,,,,,,,
1265,50093.0,5093,Lima Allen County Regional Transit Authority,Inactive,Small Systems Reporter,381.0,"Lima, OH",MB,DO,,,,,199857.0,,,,,,277431.0,276168.0,,,,,,,,,,
1266,50094.0,5094,WAUKESHA COUNTY TRANSIT SYSTEM,Inactive,Full Reporter: Operating,32.0,"Milwaukee, WI",DR,PT,,2806.0,,,,,,,,,,,,,,,,,,,,
1267,50094.0,5094,WAUKESHA COUNTY TRANSIT SYSTEM,Inactive,Full Reporter: Operating,32.0,"Milwaukee, WI",MB,PT,,134380.0,,,,,,,,,,,,,,,,,,,,
1268,50095.0,5095,Lorain County,Inactive,Small Systems Reporter,191.0,"Lorain-Elyria, OH",DR,PT,62897.0,60014.0,59186.0,59925.0,56537.0,47812.0,44358.0,32837.0,8324.0,9697.0,,,,,,,,,,,,
1269,50095.0,5095,Lorain County,Inactive,Small Systems Reporter,191.0,"Lorain-Elyria, OH",MB,PT,534596.0,642532.0,687819.0,796475.0,791717.0,679971.0,664716.0,556827.0,98912.0,79225.0,,,,,,,,,,,,
1270,50096.0,5096,City of Waukesha ,Active,Full Reporter: Operating,35.0,"Milwaukee, WI",CB,PT,,,,,,,,,,,194301.0,170582.0,165915.0,164547.0,158773.0,138233.0,111726.0,95862.0,28243.0,14010.0,18195.0,4470.0
1271,50096.0,5096,City of Waukesha ,Active,Full Reporter: Operating,35.0,"Milwaukee, WI",DR,DO,16128.0,18483.0,19943.0,20489.0,21127.0,20128.0,23268.0,22782.0,19837.0,19365.0,17759.0,12398.0,11916.0,10906.0,10561.0,10527.0,11902.0,11063.0,5984.0,7296.0,7946.0,2029.0
1272,50096.0,5096,City of Waukesha ,Active,Full Reporter: Operating,35.0,"Milwaukee, WI",DR,PT,,7229.0,10151.0,10975.0,11624.0,12224.0,10393.0,9517.0,8510.0,8325.0,9028.0,5856.0,3677.0,3095.0,3169.0,3480.0,2831.0,3649.0,2208.0,1648.0,1842.0,372.0
1273,50096.0,5096,City of Waukesha ,Active,Full Reporter: Operating,35.0,"Milwaukee, WI",MB,DO,791463.0,757887.0,730221.0,742662.0,741008.0,780470.0,819046.0,962482.0,941981.0,992137.0,1057955.0,1013919.0,963955.0,938423.0,889399.0,871698.0,870203.0,577696.0,364383.0,317605.0,330838.0,87041.0
1274,50096.0,5096,City of Waukesha ,Active,Full Reporter: Operating,35.0,"Milwaukee, WI",MB,PT,,209346.0,266829.0,269555.0,285224.0,296978.0,318950.0,250638.0,240209.0,240126.0,,,,,,,,232011.0,83734.0,94920.0,105523.0,31883.0
1275,50099.0,5099,City of Eau Claire,Active,Full Reporter: Operating,297.0,"Eau Claire, WI",DR,PT,25810.0,69679.0,50112.0,69704.0,61866.0,70149.0,77289.0,73151.0,77357.0,80412.0,76289.0,71307.0,71584.0,68845.0,67608.0,63255.0,58618.0,49920.0,26087.0,26961.0,30280.0,8466.0
1276,50099.0,5099,City of Eau Claire,Active,Full Reporter: Operating,297.0,"Eau Claire, WI",MB,DO,552216.0,1296681.0,796426.0,1176870.0,1080302.0,1008704.0,960564.0,904412.0,898176.0,1024905.0,986602.0,1000717.0,972333.0,871229.0,869952.0,865260.0,906130.0,863647.0,432693.0,432019.0,556157.0,164706.0
1277,50099.0,5099,City of Eau Claire,Active,Full Reporter: Operating,297.0,"Eau Claire, WI",MB,PT,,,16887.0,,,,,,,,,,,,,,,,,,,
1278,50102.0,5102,Hammond Transit System,Inactive,Full Reporter: Operating,3.0,"Chicago, IL-IN",DR,PT,6374.0,7038.0,6296.0,6507.0,,6943.0,8170.0,8498.0,,,,,,,,,,,,,,
1279,50102.0,5102,Hammond Transit System,Inactive,Full Reporter: Operating,3.0,"Chicago, IL-IN",MB,PT,332446.0,353733.0,381974.0,412783.0,431755.0,396315.0,282368.0,188884.0,,,,,,,,,,,,,,
1280,50103.0,5103,North Township of Lake County ,Inactive,Small Systems Reporter,3.0,"Chicago, IL-IN",DR,DO,11554.0,15088.0,15764.0,11023.0,11702.0,13299.0,10479.0,10401.0,11885.0,10205.0,12125.0,22187.0,21998.0,20974.0,20020.0,18515.0,,,,,,
1281,50103.0,5103,North Township of Lake County ,Inactive,Small Systems Reporter,3.0,"Chicago, IL-IN",DR,PT,,,,,,,,,,,,11616.0,,,,,,,,,,
1282,50103.0,5103,North Township of Lake County ,Inactive,Small Systems Reporter,3.0,"Chicago, IL-IN",DR,TX,,,,,,,,,,,,,23826.0,22740.0,23442.0,24067.0,,,,,,
1283,50104.0,5104,Northern Indiana Commuter Transportation District,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",CR,DO,3589227.0,3568171.0,3544188.0,3803558.0,4208188.0,4245922.0,4180380.0,3885073.0,3714147.0,3706293.0,3668098.0,3606926.0,3613608.0,3617266.0,3504080.0,3455842.0,3400197.0,3283603.0,995049.0,1024745.0,1406686.0,337824.0
1284,50108.0,5108,City of Janesville,Inactive,Small Systems Reporter,396.0,"Janesville, WI",DR,PT,4167.0,3587.0,3314.0,4002.0,4983.0,5104.0,5783.0,8032.0,7251.0,6408.0,5625.0,4630.0,,,,,,,,,,
1285,50108.0,5108,City of Janesville,Inactive,Small Systems Reporter,396.0,"Janesville, WI",MB,DO,469509.0,477019.0,508858.0,513641.0,531811.0,491811.0,498490.0,442602.0,415792.0,453149.0,488274.0,506016.0,,,,,,,,,,
1286,50109.0,5109,City of Beloit,Inactive,Small Systems Reporter,432.0,"Beloit, WI-IL",DR,PT,701.0,1576.0,2291.0,2549.0,3155.0,2713.0,2279.0,2282.0,2913.0,2889.0,,,,,,,,,,,,
1287,50109.0,5109,City of Beloit,Inactive,Small Systems Reporter,432.0,"Beloit, WI-IL",MB,DO,264930.0,283987.0,287434.0,271370.0,304119.0,294844.0,312067.0,285062.0,276635.0,241208.0,,,,,,,,,,,,
1288,50110.0,5110,Bloomington Public Transportation Corporation,Active,Full Reporter: Operating,286.0,"Bloomington, IN",DR,DO,,,,,,,,3294.0,26883.0,25718.0,28552.0,30174.0,29112.0,33843.0,33974.0,34907.0,36428.0,38566.0,18197.0,22000.0,23323.0,7046.0
1289,50110.0,5110,Bloomington Public Transportation Corporation,Active,Full Reporter: Operating,286.0,"Bloomington, IN",DR,PT,22686.0,28913.0,30614.0,35168.0,37731.0,35380.0,31759.0,25592.0,,,,,,,,,,,,,,
1290,50110.0,5110,Bloomington Public Transportation Corporation,Active,Full Reporter: Operating,286.0,"Bloomington, IN",MB,DO,1360476.0,2041175.0,2026895.0,2148561.0,2363524.0,2564927.0,2830220.0,3027877.0,3238391.0,3385609.0,3402150.0,3454889.0,3510469.0,3493890.0,3445889.0,3303444.0,3104755.0,3159071.0,1365698.0,1308487.0,1931935.0,663010.0
1291,50113.0,5113,Pace - Suburban Bus Division,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",DR,DO,36322.0,35219.0,34988.0,33158.0,29450.0,29900.0,29175.0,29270.0,23643.0,24608.0,33709.0,31720.0,33239.0,42326.0,50606.0,45947.0,43530.0,47435.0,25304.0,23176.0,36110.0,11415.0
1292,50113.0,5113,Pace - Suburban Bus Division,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",DR,PT,1409432.0,1475675.0,1475444.0,1542393.0,2461941.0,1093815.0,1091742.0,971767.0,1213756.0,1166466.0,1090704.0,1112586.0,1085317.0,1037229.0,978145.0,908629.0,886056.0,837431.0,450946.0,495038.0,544702.0,134976.0
1293,50113.0,5113,Pace - Suburban Bus Division,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",DR,TN,,,,,,,,,,,,,,,,,,,,,13.0,275.0
1294,50113.0,5113,Pace - Suburban Bus Division,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",DR,TX,,,,,,,,,,106318.0,122529.0,96635.0,63492.0,67985.0,76903.0,93037.0,97176.0,82687.0,42572.0,35887.0,44806.0,12071.0
1295,50113.0,5113,Pace - Suburban Bus Division,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",MB,DO,29178713.0,27688826.0,28438675.0,30801499.0,30686027.0,30594287.0,31685751.0,26596211.0,26956153.0,28614461.0,30373509.0,30711652.0,29593196.0,28121607.0,26553872.0,27077197.0,26040771.0,24596944.0,13152358.0,11970714.0,13020369.0,3097005.0
1296,50113.0,5113,Pace - Suburban Bus Division,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",MB,PT,3061977.0,2956956.0,2990926.0,2957304.0,2948720.0,2940683.0,2967563.0,2635290.0,2335855.0,2022393.0,1817539.0,1973382.0,2092393.0,1996634.0,1845648.0,1727543.0,1632656.0,1594940.0,441950.0,406092.0,508393.0,88939.0
1297,50113.0,5113,Pace - Suburban Bus Division,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",VP,DO,1192712.0,1297442.0,1416418.0,1512398.0,1716070.0,1875668.0,1946174.0,1989163.0,1754585.0,1781402.0,1961709.0,1999777.0,1923179.0,1851001.0,1664461.0,1518146.0,1507667.0,1361264.0,452362.0,298340.0,402360.0,118187.0
1298,50117.0,5117,Laketran,Active,Full Reporter: Operating,25.0,"Cleveland, OH",CB,DO,,,,,,,,,,,176324.0,172040.0,162348.0,147612.0,158984.0,157553.0,151869.0,142673.0,43815.0,37196.0,56448.0,14728.0
1299,50117.0,5117,Laketran,Active,Full Reporter: Operating,25.0,"Cleveland, OH",DR,DO,310784.0,301491.0,323126.0,342483.0,337226.0,312831.0,305806.0,258462.0,206307.0,196988.0,190065.0,188100.0,231849.0,246902.0,263591.0,264102.0,271003.0,274177.0,158796.0,193575.0,222172.0,59219.0
1300,50117.0,5117,Laketran,Active,Full Reporter: Operating,25.0,"Cleveland, OH",DR,PT,43596.0,41516.0,43815.0,40840.0,9325.0,33505.0,32401.0,24357.0,22526.0,29562.0,37105.0,36125.0,,,,,,,,,,
1301,50117.0,5117,Laketran,Active,Full Reporter: Operating,25.0,"Cleveland, OH",MB,DO,572382.0,562475.0,614303.0,661603.0,634184.0,615656.0,647500.0,533433.0,459318.0,491298.0,329417.0,329885.0,333372.0,327708.0,314326.0,306056.0,300587.0,291006.0,221543.0,204872.0,250291.0,69093.0
1302,50118.0,5118,Northeast Illinois Regional Commuter Railroad Corporation,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",CR,DO,69354239.0,69164745.0,67515557.0,69826451.0,72066626.0,75214313.0,77167066.0,71552171.0,70482178.0,72305980.0,74246585.0,73603167.0,74382144.0,72631171.0,72289606.0,70592215.0,68446239.0,61456663.0,7289149.0,6194063.0,10474013.0,3010088.0
1303,50118.0,5118,Northeast Illinois Regional Commuter Railroad Corporation,Active,Full Reporter: Operating,3.0,"Chicago, IL-IN",CR,PT,,,,,,,,,,,,,,,,,,,9441882.0,7886687.0,13317689.0,3838617.0
